CRY,SWA,4490,19,9826,10003,0,0,2015-12-28 00:00:00,2015/2016,2.1,3.3,4
EVE,STK,4491,19,8668,10194,3,4,2015-12-28 00:00:00,2015/2016,1.95,3.6,4.33
MUN,CHE,4493,19,10260,8455,0,0,2015-12-28 00:00:00,2015/2016,2.6,3.25,3
NOR,AVL,4494,19,9850,10252,2,0,2015-12-28 00:00:00,2015/2016,2.05,3.5,4
WAT,TOT,4496,19,9817,8586,1,2,2015-12-28 00:00:00,2015/2016,3.9,3.4,2.1
WBA,NEW,4497,19,8659,10261,1,0,2015-12-28 00:00:00,2015/2016,2.2,3.3,3.8
WHU,SOU,4498,19,8654,8466,2,1,2015-12-28 00:00:00,2015/2016,3.6,3.3,2.25
AVL,WHU,4479,18,10252,8654,1,1,2015-12-26 00:00:00,2015/2016,2.7,3.2,2.9
BOU,CRY,4480,18,8678,9826,0,0,2015-12-26 00:00:00,2015/2016,2.45,3.4,3.1
CHE,WAT,4481,18,8455,9817,2,2,2015-12-26 00:00:00,2015/2016,1.5,4.5,7.5
LIV,LEI,4482,18,8650,8197,1,0,2015-12-26 00:00:00,2015/2016,1.95,3.8,4
MCI,SUN,4483,18,8456,8472,4,1,2015-12-26 00:00:00,2015/2016,1.22,7,15
NEW,EVE,4484,18,10261,8668,0,1,2015-12-26 00:00:00,2015/2016,3.3,3.5,2.3
SOU,ARS,4485,18,8466,9825,4,0,2015-12-26 00:00:00,2015/2016,3.6,3.5,2.15
STK,MUN,4486,18,10194,10260,2,0,2015-12-26 00:00:00,2015/2016,3.4,3.2,2.4
SWA,WBA,4487,18,10003,8659,1,0,2015-12-26 00:00:00,2015/2016,2,3.3,4.5
TOT,NOR,4488,18,8586,9850,3,0,2015-12-26 00:00:00,2015/2016,1.44,4.8,8.5
ARS,MCI,4469,17,9825,8456,2,1,2015-12-21 00:00:00,2015/2016,2.38,3.7,3
SWA,WHU,4476,17,10003,8654,0,0,2015-12-20 00:00:00,2015/2016,2.15,3.3,3.9
WAT,LIV,4477,17,9817,8650,3,0,2015-12-20 00:00:00,2015/2016,4.33,3.4,2
CHE,SUN,4470,17,8455,8472,3,1,2015-12-19 00:00:00,2015/2016,1.3,5.75,12
EVE,LEI,4471,17,8668,8197,2,3,2015-12-19 00:00:00,2015/2016,2.1,3.7,3.6
MUN,NOR,4472,17,10260,9850,1,2,2015-12-19 00:00:00,2015/2016,1.45,4.6,8.5
NEW,AVL,4473,17,10261,10252,1,1,2015-12-19 00:00:00,2015/2016,2,3.5,4.1
SOU,TOT,4474,17,8466,8586,0,2,2015-12-19 00:00:00,2015/2016,2.63,3.4,2.88
STK,CRY,4475,17,10194,9826,1,2,2015-12-19 00:00:00,2015/2016,2.5,3.25,3.2
WBA,BOU,4478,17,8659,8678,1,2,2015-12-19 00:00:00,2015/2016,2.55,3.25,3.1
LEI,CHE,4462,16,8197,8455,2,1,2015-12-14 00:00:00,2015/2016,3.13,3.5,2.4
AVL,ARS,4459,16,10252,9825,0,2,2015-12-13 00:00:00,2015/2016,7,4.2,1.55
LIV,WBA,4463,16,8650,8659,2,2,2015-12-13 00:00:00,2015/2016,1.44,4.6,9.5
TOT,NEW,4467,16,8586,10261,1,2,2015-12-13 00:00:00,2015/2016,1.36,5.4,9.5
BOU,MUN,4460,16,8678,10260,2,1,2015-12-12 00:00:00,2015/2016,3.5,3.3,2.3
CRY,SOU,4461,16,9826,8466,1,0,2015-12-12 00:00:00,2015/2016,2.55,3.3,3
MCI,SWA,4464,16,8456,10003,2,1,2015-12-12 00:00:00,2015/2016,1.3,6,11.5
NOR,EVE,4465,16,9850,8668,1,1,2015-12-12 00:00:00,2015/2016,2.9,3.5,2.55
