1W; 1L; 1GDpS; 2W; 2L; 2GDpS; 1FW; 1FL; 1FGDpS; 2FW; 2FL; 2FGDpS; 1SW; 1SL; 1SGDpS; 2SW; 2SL; 2SGDpS; 1SFW; 1SFL; 1SFGDpS; 2SFW; 2SFL; 2SFGDpS; 1MW; 1ML; 1MGDpS; 1MSW; 1MSL; 1MSGDpS; 1R; 2R; H; C; G; dSc; dSSc; 1; 2
11; 15; -0.6538; 18; 10; 0.6786; 3; 7; -0.5; 6; 4; 0.2333; 5; 6; 0; 6; 4; 0; 4; 6; -0.2333; 6; 4; 0.0667; 1; 3; -1.25; 0; 3; -2.6667; 46; 12; 1; 0; 0; -418; -250; 0; 1
14; 17; -0.0968; 25; 16; 0.3659; 2; 8; -0.25; 6; 4; 0.2; 10; 7; 0; 14; 9; 0; 4; 6; 0.1; 6; 4; 0.4; 2; 2; -1; 0; 2; -4; 70; 11; 1; 0; 0; -392; -205; 1; 0
13; 15; 0.1071; 27; 18; 0.4889; 6; 4; -0.0667; 7; 3; 0.0667; 10; 6; 0; 11; 8; 0; 6; 4; -0.0667; 7; 3; 0.4; 2; 1; 1; 2; 1; 1; 86; 22; 1; 0; 0; -189; -135; 0; 1
35; 17; 0.5; 12; 19; -0.6129; 7; 3; 0.15; 6; 4; -0.45; 21; 8; 0; 9; 8; 0; 7; 3; 0.15; 7; 3; 0.1667; 0; 2; -1.5; 0; 2; -1.5; 19; 48; 1; 0; 0; 364; 288; 1; 0
29; 9; 1.2105; 14; 18; -0.5625; 7; 3; 0.2333; 5; 5; 0.2; 13; 4; 1; 6; 9; 0; 8; 2; 0.25; 6; 4; -0.1; 4; 1; 1.2; 2; 0; 1; 26; 83; 1; 0; 0; 278; 512; 1; 0
21; 19; 0.15; 25; 11; 0.6944; 4; 6; -0.2; 5; 5; -0.2; 9; 7; 0; 17; 8; 0; 5; 5; -0.25; 6; 4; 0.15; 2; 2; 0.25; 0; 2; -0.5; 33; 8; 1; 0; 0; 181; -233; 0; 1
43; 14; 1.5965; 15; 17; -0.0938; 8; 2; 0.15; 4; 6; -0.2667; 12; 6; 1; 5; 5; 0; 6; 4; 0.3; 5; 5; 0.2333; 1; 0; 4; 0; 0; 0; 3; 61; 1; 0; 0; 538; 173; 1; 0
14; 14; -0.25; 35; 9; 1.3636; 5; 5; -0.175; 7; 3; 0.4; 9; 8; 0; 18; 3; 1; 5; 5; -0.3; 8; 2; 0.1333; 0; 2; -4; 0; 0; 0; 100; 10; 1; 0; 0; -435; -533; 0; 1
53; 9; 1.5323; 25; 21; 0.3043; 9; 1; 0.2; 5; 5; 0.0667; 28; 7; 1; 16; 11; 0; 9; 1; 0.2; 5; 5; 0.1; 1; 0; 3; 1; 0; 3; 6; 44; 1; 0; 0; 749; 666; 1; 0
17; 19; -0.1944; 56; 5; 2.1148; 5; 5; 0.2; 8; 2; 0.45; 4; 5; 0; 33; 4; 2; 4; 6; -0.0667; 8; 2; 0.45; 0; 1; -4; 0; 0; 0; 82; 1; 1; 0; 0; -534; -579; 0; 1
19; 21; 0; 19; 10; 0.7241; 5; 5; 0.25; 6; 4; -0.025; 14; 12; 0; 7; 4; 0; 4; 6; -0.1667; 6; 4; -0.15; 0; 6; -1.5; 0; 6; -1.5; 58; 12; 1; 0; 0; -338; -356; 0; 1
24; 19; 0.1395; 36; 18; 0.4815; 7; 3; 0.35; 9; 1; 0.1; 7; 9; 0; 24; 11; 0; 5; 5; -0.35; 9; 1; 0.1; 0; 2; -1.5; 0; 2; -1.5; 39; 16; 1; 0; 0; 66; -112; 0; 1
30; 9; 1.2051; 33; 19; 0.5192; 7; 3; 0.175; 7; 3; 0.0667; 14; 4; 1; 27; 10; 0; 8; 2; 0.25; 7; 3; 0.0667; 6; 1; 1.1429; 4; 0; 1.25; 26; 56; 1; 0; 0; 98; 226; 1; 0
26; 11; 0.7027; 24; 20; 0.2045; 6; 4; 0.1667; 6; 4; -0.1667; 18; 8; 0; 12; 8; 0; 6; 4; 0.35; 6; 4; -0.0667; 3; 3; 0.3333; 3; 2; 0.4; 8; 14; 1; 0; 0; -160; 87; 0; 1
15; 17; -0.0938; 20; 13; 0.1818; 3; 7; -0.1667; 6; 4; -0.2; 11; 7; 0; 6; 4; 0; 4; 6; 0.2; 6; 4; -0.2; 1; 1; -0.5; 1; 1; -0.5; 70; 9; 1; 0; 0; -48; 103; 0; 1
23; 19; 0.0238; 44; 14; 1.6034; 6; 4; 0.1333; 8; 2; 0.35; 2; 6; -1; 13; 6; 1; 2; 8; -0.3; 6; 4; -0.0333; 2; 5; -1.5714; 0; 2; -2.5; 20; 3; 1; 0; 0; -399; -270; 1; 0
20; 20; 0.1; 36; 9; 1.3556; 7; 3; -0.1333; 7; 3; 0.1667; 13; 10; 0; 19; 3; 1; 7; 3; -0.1333; 8; 2; 0.3333; 1; 7; -1.875; 1; 2; -1.3333; 29; 10; 1; 0; 0; 42; -76; 1; 0
24; 16; 0.725; 42; 14; 1.1964; 4; 6; -0.4; 7; 3; 0.125; 12; 8; 0; 26; 8; 1; 5; 5; 0.2; 7; 3; 0.25; 3; 2; -0.2; 1; 1; -1; 36; 7; 1; 0; 0; -232; -123; 0; 1
31; 21; 0.3654; 54; 9; 1.5238; 6; 4; -0.0667; 9; 1; 0.35; 8; 8; 0; 29; 7; 1; 6; 4; -0.0667; 9; 1; 0.35; 1; 0; 3; 0; 0; 0; 65; 6; 1; 0; 0; -674; -674; 0; 1
24; 17; 0.9756; 46; 7; 1.9434; 7; 3; -0.0333; 9; 1; 0.3; 5; 7; 0; 22; 2; 2; 5; 5; 0.4333; 9; 1; 0.4; 0; 9; -2; 0; 3; -2; 24; 2; 1; 0; 0; -470; -858; 0; 1
22; 17; 0.0769; 57; 5; 2.129; 5; 5; -0.2; 8; 2; 0.1333; 15; 9; 0; 34; 4; 2; 5; 5; 0.1667; 8; 2; 0.1333; 0; 13; -2.1538; 0; 7; -2.2857; 45; 1; 1; 0; 0; -462; -511; 0; 1
24; 19; 0.0233; 25; 20; 0.2444; 6; 4; 0.2; 7; 3; 0.1; 3; 6; -1; 13; 8; 0; 3; 7; -0.1; 7; 3; 0.1; 0; 0; 0; 0; 0; 0; 20; 14; 1; 0; 0; -236; -296; 0; 1
21; 13; 0.2059; 21; 20; 0.122; 7; 3; 0.2; 8; 2; 0.35; 7; 4; 0; 14; 10; 0; 7; 3; 0.2; 8; 2; 0.35; 1; 1; 0.5; 0; 0; 0; 9; 29; 1; 0; 0; -321; -321; 1; 0
43; 14; 1.193; 31; 9; 1.25; 7; 3; 0.3; 7; 3; 0.02; 27; 8; 1; 15; 4; 1; 7; 3; 0.1667; 8; 2; 0.1; 6; 6; 0.4167; 4; 5; 0; 7; 26; 1; 0; 0; -168; -209; 0; 1
39; 11; 0.96; 22; 17; -0.0513; 8; 2; 0.2333; 7; 3; -0.25; 21; 5; 1; 20; 10; 0; 6; 4; -0.0333; 7; 3; -0.25; 1; 1; 0.5; 1; 1; 0.5; 4; 57; 1; 0; 0; 172; -67; 1; 0
55; 9; 1.5469; 37; 18; 0.4909; 9; 1; 0.2; 9; 1; 0.2; 30; 7; 1; 25; 11; 0; 9; 1; 0.2; 9; 1; 0.2; 5; 1; 0.8333; 3; 1; 0.25; 6; 16; 1; 0; 0; 444; 444; 0; 1
47; 7; 1.9444; 36; 17; 0.5283; 9; 1; 0.2; 7; 3; 0.1333; 23; 2; 2; 22; 8; 0; 9; 1; 0.2; 7; 3; 0.1333; 6; 0; 1.6667; 4; 0; 2; 2; 19; 1; 0; 0; 452; 450; 1; 0
58; 5; 2.127; 28; 21; 0.7959; 8; 2; 0.2; 6; 4; 0.3; 35; 4; 2; 12; 9; 0; 8; 2; 0.2; 5; 5; 0; 2; 0; 3.5; 2; 0; 3.5; 1; 15; 1; 0; 0; 476; 415; 1; 0
21; 10; 0.8387; 22; 13; 0.2286; 7; 3; 0.0333; 7; 3; 0.1; 9; 4; 0; 8; 4; 0; 7; 3; 0.0333; 7; 3; 0.1; 1; 4; -0.8; 1; 2; -0.3333; 12; 9; 1; 0; 0; 151; 151; 0; 1
40; 11; 0.9412; 38; 18; 0.5; 8; 2; 0.2333; 9; 1; -0.5; 22; 5; 0; 26; 11; 0; 7; 3; -0.1; 9; 1; -0.5; 3; 4; -0.1429; 3; 3; 0; 4; 16; 1; 0; 0; 12; -155; 1; 0
32; 9; 1.2439; 48; 7; 1.9273; 7; 3; -0.1667; 9; 1; -0.125; 16; 4; 1; 24; 2; 2; 8; 2; 0; 9; 1; -0.2; 2; 13; -1.9333; 0; 7; -2.4286; 26; 2; 1; 0; 0; -431; -296; 0; 1
26; 20; 0.3043; 59; 5; 2.1094; 7; 3; -0.25; 8; 2; -0.1; 14; 8; 0; 36; 4; 2; 7; 3; -0.25; 8; 2; -0.1; 0; 6; -2.5; 0; 5; -2.6; 14; 1; 1; 0; 0; -83; -83; 0; 1
41; 11; 0.9808; 49; 7; 1.9464; 8; 2; 0.1333; 10; 0; 0.2; 23; 5; 1; 25; 2; 2; 8; 2; 0.1667; 10; 0; 0.2; 3; 18; -1.381; 0; 13; -1.6923; 4; 2; 1; 0; 0; -596; -646; 0; 1
23; 13; 0.2222; 60; 5; 2.0923; 7; 3; 0.15; 9; 1; 0.3; 9; 4; 0; 37; 4; 2; 7; 3; 0.15; 9; 1; 0.3; 0; 13; -2.3077; 0; 9; -2.3333; 9; 1; 1; 0; 0; -430; -430; 0; 1
61; 5; 2.1364; 50; 7; 1.9649; 9; 1; 0.0333; 10; 0; 0.5; 38; 4; 2; 26; 2; 2; 9; 1; 0.0333; 10; 0; 0.5; 23; 21; -0.1364; 15; 16; -0.4194; 1; 2; 1; 0; 0; -186; -186; 1; 0
14; 12; 0.3462; 30; 21; 0.5098; 6; 4; 0.3; 6; 4; 0.25; 5; 3; 0; 16; 12; 0; 5; 5; -0.25; 6; 4; 0.25; 0; 0; 0; 0; 0; 0; 92; 55; 1; 0; 0; -161; -200; 0; 1
17; 18; 0.2286; 22; 12; 0.4706; 4; 6; -0.3; 6; 4; -0.2; 7; 12; 0; 11; 6; 0; 5; 5; -0.0667; 6; 4; -0.2; 0; 0; 0; 0; 0; 0; 67; 42; 1; 0; 0; -187; -78; 0; 1
14; 14; -0.4286; 21; 20; -0.0488; 4; 6; -0.4667; 6; 4; 0.35; 3; 7; -1; 15; 14; 0; 3; 7; -0.3667; 6; 4; 0.35; 0; 0; 0; 0; 0; 0; 78; 53; 1; 0; 0; -32; -142; 0; 1
20; 17; 0.4324; 28; 23; 0.3922; 7; 3; -0.2; 4; 6; -0.2; 14; 11; 0; 19; 13; 0; 7; 3; -0.2; 4; 6; -0.2; 0; 3; -2.6667; 0; 1; -2; 38; 44; 1; 0; 0; 283; 283; 1; 0
27; 19; 0.6304; 32; 20; 0.4808; 5; 5; 0; 6; 4; 0.15; 15; 11; 0; 20; 13; 0; 5; 5; -0.2; 6; 4; 0.15; 4; 1; 1; 1; 1; -1; 36; 27; 1; 0; 0; -284; -284; 0; 1
24; 21; -0.3778; 24; 20; -0.0455; 6; 4; -0.2; 5; 5; 0.25; 12; 9; 0; 3; 7; -1; 6; 4; -0.2; 3; 7; -0.2; 3; 3; 0.1667; 2; 1; 1.6667; 34; 20; 1; 0; 0; -129; -89; 0; 1
18; 22; -0.325; 25; 11; 0.8333; 5; 5; 0.25; 8; 2; -0.0667; 5; 8; 0; 13; 5; 0; 3; 7; -0.075; 8; 2; -0.0667; 0; 0; 0; 0; 0; 0; 82; 12; 1; 0; 0; -275; -404; 1; 0
28; 18; 0.5; 22; 18; 0.025; 7; 3; 0.3; 5; 5; -0.4; 12; 8; 0; 15; 10; 0; 7; 3; 0.25; 4; 6; -0.2; 0; 0; 0; 0; 0; 0; 22; 45; 1; 0; 0; 356; 494; 1; 0
26; 21; 0.1915; 36; 18; 0.5; 5; 5; 0.3; 6; 4; 0.0333; 9; 11; 0; 22; 9; 0; 5; 5; 0.25; 6; 4; 0.0333; 1; 0; 2; 0; 0; 0; 39; 19; 1; 0; 0; -209; -191; 0; 1
31; 22; 0.3019; 40; 10; 1.34; 6; 4; 0; 7; 3; 0.3333; 8; 9; 0; 23; 4; 1; 6; 4; 0; 8; 2; 0.2; 2; 6; -1.375; 0; 3; -3; 65; 10; 1; 0; 0; -271; -378; 0; 1
47; 16; 1.2063; 22; 20; 0.1667; 7; 3; -0.3; 4; 6; 0.25; 31; 10; 1; 3; 8; 0; 7; 3; -0.3; 2; 8; -0.2; 0; 0; 0; 0; 0; 0; 7; 30; 1; 0; 0; 237; 376; 0; 1
31; 21; 0.5385; 62; 5; 2.1194; 6; 4; 0.0333; 9; 1; 0.35; 17; 12; 0; 39; 4; 2; 6; 4; 0.0333; 9; 1; 0.35; 0; 3; -2.6667; 0; 2; -2.5; 55; 1; 1; 0; 0; -642; -642; 0; 1
19; 22; -0.2683; 23; 12; 0.5143; 5; 5; 0.2; 7; 3; 0.2; 6; 8; 0; 12; 6; 0; 4; 6; 0.1; 7; 3; 0.2; 0; 0; 0; 0; 0; 0; 82; 42; 1; 0; 0; -133; -242; 0; 1
33; 20; 0.4906; 23; 20; 0.2093; 6; 4; 0.1; 4; 6; -0.25; 21; 13; 0; 4; 8; 0; 6; 4; 0.1; 3; 7; -0.3; 1; 0; 1; 1; 0; 1; 27; 30; 1; 0; 0; 220; 339; 0; 1
25; 20; 0.0444; 29; 18; 0.5532; 5; 5; -0.2; 7; 3; -0.3; 4; 7; 0; 13; 8; 0; 4; 6; -0.175; 7; 3; -0.45; 0; 0; 0; 0; 0; 0; 20; 22; 1; 0; 0; -205; -225; 1; 0
41; 10; 1.3529; 19; 24; -0.2093; 7; 3; -0.2; 5; 5; 0.1; 24; 4; 1; 9; 12; 0; 8; 2; 0.35; 5; 5; 0.1; 5; 0; 2.2; 5; 0; 2.2; 10; 31; 1; 0; 0; 151; 280; 1; 0
22; 20; 0; 45; 15; 1.5833; 6; 4; 0.2667; 7; 3; 0.2; 16; 14; 0; 14; 7; 1; 6; 4; 0.2667; 6; 4; -0.0333; 0; 0; 0; 0; 0; 0; 53; 3; 1; 0; 0; -357; -227; 0; 1
26; 20; 0.0652; 24; 20; 0.2273; 6; 4; 0.45; 5; 5; 0.15; 5; 7; 0; 5; 8; 0; 5; 5; -0.2; 4; 6; 0.2; 2; 1; 0; 1; 0; 2; 20; 30; 1; 0; 0; 130; 229; 1; 0
42; 10; 1.3654; 22; 17; 0.5385; 8; 2; -0.25; 8; 2; 0.55; 25; 4; 1; 16; 11; 0; 8; 2; -0.2; 8; 2; 0.55; 2; 1; 0; 2; 1; 0; 10; 38; 1; 0; 0; 213; 213; 1; 0
24; 12; 0.6111; 46; 15; 1.5738; 7; 3; 0.0667; 7; 3; 0.2; 13; 6; 0; 15; 7; 1; 7; 3; 0.0667; 7; 3; 0.2; 0; 1; -2; 0; 0; 0; 42; 3; 1; 0; 0; 71; 71; 0; 1
38; 18; 0.5357; 64; 5; 2.1884; 7; 3; 0.1333; 9; 1; -0.2; 24; 9; 0; 41; 4; 2; 7; 3; 0.1333; 9; 1; -0.2; 3; 5; -1.125; 3; 5; -1.125; 19; 1; 1; 0; 0; -296; -296; 0; 1
47; 15; 1.5484; 27; 20; 0.0851; 7; 3; 0.3; 6; 4; -0.15; 16; 7; 1; 6; 7; 0; 7; 3; 0.3; 6; 4; -0.3; 5; 3; 1.375; 2; 1; 1.6667; 3; 20; 1; 0; 0; -187; -187; 1; 0
43; 10; 1.4151; 65; 5; 2.2143; 9; 1; 0.275; 10; 0; 0.5; 26; 4; 1; 42; 4; 2; 9; 1; 0.275; 10; 0; 0.5; 4; 18; -1.3182; 2; 15; -1.5882; 10; 1; 1; 0; 0; -245; -245; 0; 1
48; 15; 1.5556; 66; 5; 2.2254; 7; 3; -0.3; 10; 0; 0.3667; 17; 7; 1; 43; 4; 2; 7; 3; -0.3; 10; 0; 0.3667; 23; 22; -0.1778; 7; 15; -0.8636; 3; 1; 1; 0; 0; -534; -534; 0; 1
12; 22; -0.7059; 14; 17; -0.4516; 5; 5; 0.25; 3; 7; -0.1; 9; 11; 0; 9; 8; 0; 5; 5; 0.25; 4; 6; 0.1667; 4; 1; 0.6; 2; 1; 0.3333; 48; 73; 1; 0; 0; 62; 63; 1; 0
30; 20; 0.64; 18; 20; 0.1316; 7; 3; 0.0667; 4; 6; 0.1; 19; 12; 0; 7; 11; 0; 7; 3; 0.0667; 4; 6; 0.25; 3; 3; 0.8333; 3; 2; 1.2; 23; 35; 1; 0; 0; 278; 226; 0; 1
16; 20; 0.1111; 19; 14; 0.1818; 2; 8; -0.1333; 5; 5; 0.2; 5; 5; 0; 8; 7; 0; 5; 5; 0.25; 4; 6; -0.2333; 0; 1; -1; 0; 0; 0; 63; 52; 1; 0; 0; -428; 122; 0; 1
22; 21; 0.1163; 20; 14; 0.1471; 3; 7; -0.2333; 6; 4; 0.4; 10; 9; 0; 12; 9; 0; 5; 5; 0.2333; 6; 4; 0.4; 0; 1; -1; 0; 1; -1; 33; 85; 1; 0; 0; -274; -107; 0; 1
29; 22; 0.3137; 28; 28; -0.0893; 7; 3; -0.25; 5; 5; -0.3; 17; 10; 0; 11; 14; 0; 7; 3; -0.25; 5; 5; -0.3; 2; 0; 1.5; 0; 0; 0; 14; 54; 1; 0; 0; 177; 177; 0; 1
25; 15; 0.125; 24; 18; 0.0952; 7; 3; -0.25; 7; 3; 0.25; 11; 6; 0; 22; 11; 0; 7; 3; -0.25; 7; 3; 0.25; 1; 0; 4; 1; 0; 4; 9; 57; 1; 0; 0; 47; 47; 1; 0
38; 19; 0.4386; 26; 20; 0.1522; 9; 1; 0.1667; 5; 5; 0.25; 26; 12; 0; 18; 14; 0; 9; 1; 0.1667; 5; 5; 0.25; 2; 1; 0.3333; 1; 1; 0; 16; 47; 1; 0; 0; 233; 233; 0; 1
32; 10; 1.1429; 30; 23; 0.7547; 7; 3; 0.0667; 6; 4; 0.25; 16; 5; 1; 14; 11; 0; 7; 3; 0.0667; 6; 4; 0.25; 1; 1; -1.5; 1; 1; -1.5; 26; 15; 1; 0; 0; 304; 304; 0; 1
34; 17; 0.6471; 14; 22; -0.5833; 4; 6; -0.3; 5; 5; 0.35; 18; 11; 0; 11; 11; 0; 4; 6; -0.35; 5; 5; 0.35; 3; 8; -0.5455; 1; 6; -1.1429; 21; 48; 1; 0; 0; 61; 61; 1; 0
8; 7; 0.2667; 42; 12; 0.8889; 4; 6; -0.2; 8; 2; 0.0333; 4; 3; 1; 24; 6; 0; 4; 6; -0.25; 8; 2; 0.0333; 2; 1; -0.3333; 0; 1; -2; 68; 4; 1; 0; 0; -386; -386; 0; 1
27; 20; 0.2128; 22; 22; 0.0909; 5; 5; -0.0667; 6; 4; 0.0333; 19; 14; 0; 15; 12; 0; 5; 5; -0.0667; 6; 4; 0.0333; 1; 0; 0; 1; 0; 0; 47; 29; 1; 0; 0; -24; -24; 1; 0
31; 23; 0.7963; 20; 14; 0.2059; 6; 4; -0.0333; 5; 5; 0.1; 15; 11; 0; 9; 7; 0; 6; 4; -0.0333; 5; 5; 0.2; 0; 0; 0; 0; 0; 0; 15; 52; 1; 0; 0; -60; 62; 0; 1
26; 15; 0.122; 27; 24; 0.0196; 8; 2; 0.1667; 5; 5; 0.0333; 12; 6; 0; 19; 14; 0; 8; 2; 0.1667; 5; 5; 0.0333; 0; 0; 0; 0; 0; 0; 9; 37; 1; 0; 0; 38; 38; 1; 0
35; 17; 0.6731; 24; 22; 0.4565; 5; 5; 0.3; 6; 4; -0.1; 19; 11; 0; 14; 6; 1; 5; 5; 0.3; 6; 4; 0; 0; 0; 0; 0; 0; 0; 21; 66; 1; 0; 0; 104; 104; 1; 0
19; 20; 0.1538; 45; 10; 1.4727; 4; 6; -0.1333; 8; 2; 0.2; 8; 11; 0; 28; 7; 1; 4; 6; -0.0667; 8; 2; 0.2; 5; 3; 1.125; 4; 3; 1; 35; 5; 1; 0; 0; -442; -442; 0; 1
13; 15; -0.1429; 43; 12; 0.9091; 5; 5; 0.2; 8; 2; 0.0333; 5; 9; -1; 25; 6; 0; 4; 6; -0.35; 8; 2; 0.0333; 1; 0; 3; 1; 0; 3; 93; 4; 1; 0; 0; -370; -483; 0; 1
36; 17; 0.717; 28; 20; 0.2292; 5; 5; -0.35; 6; 4; 0.35; 20; 11; 0; 20; 14; 0; 5; 5; -0.35; 6; 4; 0.35; 2; 0; 1; 2; 0; 1; 21; 47; 1; 0; 0; -76; -76; 0; 1
46; 10; 1.4821; 27; 15; 0.1905; 8; 2; 0.2; 8; 2; 0.3; 29; 7; 1; 13; 6; 0; 8; 2; 0.2; 8; 2; 0.3; 5; 4; -0.1111; 4; 4; -0.625; 5; 9; 1; 0; 0; 255; 255; 1; 0
45; 12; 0.9123; 29; 20; 0.2653; 9; 1; 0.1667; 6; 4; 0.0333; 27; 6; 0; 21; 14; 0; 9; 1; 0.1667; 6; 4; 0.0333; 2; 0; 2; 2; 0; 2; 4; 47; 1; 0; 0; -79; -79; 1; 0
14; 13; 0.2593; 25; 19; 0.1818; 5; 5; 0.5; 6; 4; -0.2; 5; 4; 0; 23; 12; 0; 5; 5; -0.2; 6; 4; -0.2; 1; 0; 5; 0; 0; 0; 92; 57; 1; 0; 0; 46; 27; 1; 0
22; 22; 0.0455; 33; 20; 0.4528; 3; 7; 0.0333; 6; 4; 0.2; 10; 10; 0; 27; 11; 0; 4; 6; 0.0333; 6; 4; 0.2; 1; 3; 0.5; 1; 3; 0.5; 33; 56; 1; 0; 0; -324; -177; 0; 1
26; 22; 0.125; 24; 18; 0.5952; 4; 6; -0.0667; 8; 2; 0.0667; 9; 12; 0; 18; 12; 0; 4; 6; 0.0333; 8; 2; 0.0667; 0; 0; 0; 0; 0; 0; 39; 38; 1; 0; 0; -212; -174; 1; 0
18; 21; 0.1538; 19; 21; 0.1; 4; 6; -0.2333; 4; 6; 0.1; 7; 6; 0; 8; 12; 0; 5; 5; -0.15; 4; 6; 0.1; 1; 1; -1; 1; 1; -1; 63; 35; 1; 0; 0; -286; -144; 1; 0
33; 22; 0.4727; 22; 21; -0.0233; 7; 3; 0.2; 5; 5; 0.25; 19; 13; 0; 16; 15; 0; 7; 3; 0.2; 5; 5; 0.25; 1; 0; 0; 1; 0; 0; 55; 53; 1; 0; 0; 152; 152; 0; 1
19; 23; -0.3571; 21; 15; 0.25; 4; 6; -0.2667; 5; 5; 0.1; 6; 9; 0; 10; 8; 0; 3; 7; -0.35; 5; 5; 0.1; 0; 0; 0; 0; 0; 0; 82; 52; 1; 0; 0; -204; -264; 0; 1
33; 21; 0.463; 22; 23; 0.0667; 5; 5; -0.0333; 5; 5; -0.2; 21; 14; 0; 15; 13; 0; 5; 5; -0.0333; 5; 5; -0.2; 0; 2; -1; 0; 1; 0; 27; 29; 1; 0; 0; 153; 153; 1; 0
22; 19; -0.0488; 27; 25; -0.0385; 5; 5; 0.3; 4; 6; 0.3; 15; 11; 0; 19; 15; 0; 4; 6; -0.1; 4; 6; 0.3; 0; 1; -1; 0; 1; -1; 45; 37; 1; 0; 0; 10; -106; 0; 1
14; 15; -0.1724; 29; 19; 0.5208; 5; 5; 0.3; 7; 3; 0.4; 10; 10; 0; 13; 9; 0; 5; 5; 0.3; 7; 3; 0.4; 0; 1; -2; 0; 1; -2; 99; 22; 1; 0; 0; -535; -535; 0; 1
29; 29; -0.069; 27; 21; 0.0417; 6; 4; -0.06; 6; 4; -0.4; 12; 15; 0; 6; 8; 0; 6; 4; -0.06; 6; 4; -0.4; 1; 1; 0; 0; 0; 0; 54; 20; 1; 0; 0; -258; -258; 0; 1
14; 15; -0.4828; 25; 20; 0.0889; 4; 6; -0.25; 6; 4; -0.3; 3; 8; -1; 23; 13; 0; 3; 7; -0.3; 6; 4; -0.3; 0; 2; -2.5; 0; 2; -2.5; 78; 57; 1; 0; 0; -59; -169; 1; 0
31; 24; 0.7273; 27; 20; 0.5957; 6; 4; 0.25; 5; 5; -0.3; 15; 12; 0; 15; 12; 0; 6; 4; 0.25; 5; 5; -0.3; 1; 0; 0; 0; 0; 0; 15; 36; 1; 0; 0; 146; 146; 1; 0
25; 12; 0.7568; 23; 18; 0; 8; 2; 0.4333; 6; 4; 0.3333; 13; 6; 0; 11; 8; 0; 8; 2; 0.4333; 6; 4; 0.3333; 0; 1; -2; 0; 1; -2; 12; 17; 1; 0; 0; 217; 217; 1; 0
15; 13; 0.3929; 29; 23; 0.2885; 5; 5; 0.3; 7; 3; 0.3; 6; 4; 0; 17; 11; 0; 6; 4; 0.15; 7; 3; 0.3; 0; 1; -2; 0; 0; 0; 92; 14; 1; 0; 0; -252; -178; 0; 1
28; 24; 0.3269; 38; 19; 0.4561; 4; 6; -0.3; 6; 4; 0.0667; 19; 14; 0; 24; 10; 0; 4; 6; -0.3; 6; 4; 0.0667; 0; 3; -1.6667; 0; 1; -1; 44; 19; 1; 0; 0; -422; -422; 0; 1
2; 7; -0.8889; 38; 20; 0.3793; 3; 7; 0.1667; 8; 2; 0.15; 0; 3; -1; 26; 13; 0; 4; 6; 0.0667; 8; 2; 0.15; 1; 1; 0.5; 1; 1; 0.5; 77; 16; 1; 0; 0; -213; -127; 0; 1
32; 11; 1.0465; 29; 21; 0.24; 6; 4; -0.0667; 5; 5; -0.35; 16; 6; 0; 21; 15; 0; 6; 4; -0.0667; 5; 5; -0.35; 3; 2; 0.6; 2; 2; 0.25; 26; 47; 1; 0; 0; 42; 42; 1; 0
31; 23; 0.2593; 30; 13; 0.7209; 5; 5; -0.2; 6; 4; -0.1; 8; 10; 0; 22; 10; 0; 5; 5; -0.2; 6; 4; -0.1; 0; 0; 0; 0; 0; 0; 65; 8; 1; 0; 0; -293; -293; 0; 1
26; 12; 0.7895; 15; 15; -0.4333; 8; 2; 0.2667; 5; 5; 0.175; 14; 6; 0; 4; 8; -1; 8; 2; 0.2667; 4; 6; -0.1; 0; 0; 0; 0; 0; 0; 12; 78; 1; 0; 0; 381; 491; 1; 0
30; 23; 0.3019; 27; 22; 0.1837; 7; 3; -0.02; 4; 6; -0.35; 18; 11; 0; 10; 12; 0; 7; 3; -0.02; 4; 6; -0.1333; 0; 3; -1.3333; 0; 2; -1.5; 14; 39; 1; 0; 0; 264; 264; 1; 0
30; 19; 0.5714; 39; 19; 0.5172; 7; 3; 0.2; 6; 4; 0.25; 14; 9; 0; 25; 10; 0; 7; 3; 0.2; 6; 4; 0.25; 2; 2; -1; 2; 2; -1; 22; 19; 1; 0; 0; 148; 148; 0; 1
28; 21; 0.0816; 39; 20; 0.4068; 7; 3; -0.1667; 8; 2; 0.25; 7; 8; 0; 27; 13; 0; 7; 3; -0.1667; 8; 2; 0.25; 1; 3; -1.25; 0; 1; -3; 20; 16; 1; 0; 0; 358; 358; 0; 1
33; 11; 1.0682; 23; 21; 0.0227; 7; 3; 0.45; 5; 5; -0.1; 17; 6; 0; 17; 15; 0; 7; 3; 0.45; 5; 5; -0.1; 1; 2; -0.3333; 1; 2; -0.3333; 26; 53; 1; 0; 0; 394; 394; 1; 0
37; 18; 0.6909; 22; 18; 0.45; 6; 4; -0.0333; 5; 5; 0.1333; 21; 12; 0; 8; 8; 0; 6; 4; -0.0333; 4; 6; -0.2; 0; 0; 0; 0; 0; 0; 21; 28; 1; 0; 0; 254; 301; 1; 0
31; 13; 0.7273; 32; 24; 0.7679; 7; 3; -0.15; 6; 4; -0.2; 23; 10; 0; 16; 12; 0; 7; 3; -0.15; 6; 4; -0.2; 2; 0; 1.5; 2; 0; 1.5; 8; 15; 1; 0; 0; 146; 146; 1; 0
